uid,namedLocation,domainID,siteID,plotID,plotType,pointID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,samplingImpracticalRemarks,samplingImpractical,eventID,startCloudCoverPercentage,endCloudCoverPercentage,startRH,endRH,observedHabitat,observedAirTemp,kmPerHourObservedWindSpeed,laboratoryName,samplingProtocolVersion,remarks,measuredBy,publicationDate,release
3c69f856-d60a-4ee3-8d6c-a98407c924ff,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,deciduousForest,38.865796,-76.528949,WGS84,20.1,3.9,0.1,2019-05-16T10:43:00Z,NA,NA,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],100,25,69,65,mixed deciduous/evergreen forest,16,3,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
889ea05d-0812-45c2-a7d2-6f1cb37efd6a,SERC_013.basePlot.brd,D02,SERC,SERC_013,distributed,21,deciduousForest,38.871792,-76.544434,WGS84,20.2,2.2,0.3,2019-05-16T12:17:00Z,NA,NA,SERC_013.21.2019-05-16T08:17-04:00[US/Eastern],100,15,69,65,mixed deciduous/evergreen forest,14,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
528736ec-fdc2-4d10-b0b5-7acaf91a1891,SERC_004.basePlot.brd,D02,SERC,SERC_004,distributed,21,deciduousForest,38.87241,-76.554055,WGS84,20.1,16.1,0.1,2019-05-16T13:17:00Z,NA,NA,SERC_004.21.2019-05-16T09:17-04:00[US/Eastern],0,0,69,65,mixed deciduous/evergreen forest,16,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
91e0acea-6b19-4d46-942e-a17c3499506b,SERC_022.basePlot.brd,D02,SERC,SERC_022,distributed,21,deciduousForest,38.875454,-76.554591,WGS84,20.1,17.6,0.1,2019-05-16T13:37:00Z,NA,NA,SERC_022.21.2019-05-16T09:37-04:00[US/Eastern],100,25,69,65,mixed deciduous/evergreen forest,17,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
22e61b16-aa1c-4c02-9505-126298128306,SERC_019.basePlot.brd,D02,SERC,SERC_019,distributed,21,deciduousForest,38.871775,-76.550692,WGS84,20.1,17,0.2,2019-05-16T14:07:00Z,NA,NA,SERC_019.21.2019-05-16T10:07-04:00[US/Eastern],100,25,69,65,mixed deciduous/evergreen forest,18,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
6ea3751e-7c1e-4561-91f9-7a3cf108c05b,SERC_010.basePlot.brd,D02,SERC,SERC_010,distributed,21,deciduousForest,38.909676,-76.546253,WGS84,20.2,25.4,0.2,2019-05-17T09:47:00Z,NA,NA,SERC_010.21.2019-05-17T05:47-04:00[US/Eastern],50,100,81,77,mixed deciduous/evergreen forest,17,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
06156b64-e07e-430b-9310-fb837a1b30d1,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,deciduousForest,38.878648,-76.560977,WGS84,20.3,24.5,0.3,2019-05-17T10:23:00Z,NA,NA,SERC_012.21.2019-05-17T06:23-04:00[US/Eastern],50,100,81,77,mixed deciduous/evergreen forest,17,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
9536ef19-252a-42ae-8b6f-b42545ea6c85,SERC_068.basePlot.brd,D02,SERC,SERC_068,distributed,21,deciduousForest,38.88011,-76.556735,WGS84,20.2,22.8,0.3,2019-05-17T10:47:00Z,NA,NA,SERC_068.21.2019-05-17T06:47-04:00[US/Eastern],50,100,81,77,mixed deciduous/evergreen forest,18,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
7d78e12c-c6e9-4932-8ee4-4b5d9ff344db,SERC_011.basePlot.brd,D02,SERC,SERC_011,distributed,21,deciduousForest,38.898525,-76.551056,WGS84,20.4,34.7,0.7,2019-05-17T11:19:00Z,NA,NA,SERC_011.21.2019-05-17T07:19-04:00[US/Eastern],50,100,81,77,mixed deciduous/evergreen forest,18,3,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
ae002511-15f4-4069-8002-5cc07343a6f6,SERC_026.basePlot.brd,D02,SERC,SERC_026,distributed,21,deciduousForest,38.901228,-76.55059,WGS84,20.1,9.7,0.1,2019-05-17T11:37:00Z,NA,NA,SERC_026.21.2019-05-17T07:37-04:00[US/Eastern],50,100,81,77,mixed deciduous/evergreen forest,18,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
dd87dc36-f944-439a-a43c-54413f5e150f,SERC_016.basePlot.brd,D02,SERC,SERC_016,distributed,21,deciduousForest,38.899455,-76.547547,WGS84,20.2,21.5,0.3,2019-05-17T12:01:00Z,NA,NA,SERC_016.21.2019-05-17T08:01-04:00[US/Eastern],50,100,81,77,mixed deciduous/evergreen forest,18,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
7b95d614-ea23-410f-945d-4464caf976be,SERC_003.basePlot.brd,D02,SERC,SERC_003,distributed,21,deciduousForest,38.899872,-76.543752,WGS84,20.1,8.2,0.1,2019-05-17T12:20:00Z,NA,NA,SERC_003.21.2019-05-17T08:20-04:00[US/Eastern],50,100,81,77,mixed deciduous/evergreen forest,19,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
e584e3b8-4eae-46fb-b890-04cd63747eb8,SERC_005.basePlot.brd,D02,SERC,SERC_005,distributed,21,deciduousForest,38.893246,-76.547604,WGS84,20.3,15.6,0.6,2019-05-17T12:55:00Z,NA,NA,SERC_005.21.2019-05-17T08:55-04:00[US/Eastern],50,100,81,77,mixed deciduous/evergreen forest,20,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
f52e21e3-a6c3-4f5e-8154-f3204248a4eb,SERC_002.basePlot.brd,D02,SERC,SERC_002,distributed,21,deciduousForest,38.895036,-76.558917,WGS84,20.1,6.9,0.1,2019-05-17T13:19:00Z,NA,NA,SERC_002.21.2019-05-17T09:19-04:00[US/Eastern],50,100,81,77,mixed deciduous/evergreen forest,20,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
a8e3e363-d497-4762-bc9a-51715741df17,SERC_009.basePlot.brd,D02,SERC,SERC_009,distributed,21,deciduousForest,38.897571,-76.561169,WGS84,20.2,17.1,0.2,2019-05-17T13:35:00Z,NA,NA,SERC_009.21.2019-05-17T09:35-04:00[US/Eastern],50,100,81,77,mixed deciduous/evergreen forest,20,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
72f3b97a-89c9-4908-9bbd-bce33653f067,SERC_006.basePlot.brd,D02,SERC,SERC_006,distributed,21,deciduousForest,38.88109,-76.547314,WGS84,20.1,3.1,0.1,2019-05-17T13:55:00Z,NA,NA,SERC_006.21.2019-05-17T09:55-04:00[US/Eastern],50,100,81,77,mixed deciduous/evergreen forest,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
3d426c4f-a59e-4616-a420-c4d2dff8d2f3,SERC_025.basePlot.brd,D02,SERC,SERC_025,distributed,21,deciduousForest,38.88641,-76.551826,WGS84,20.4,16.8,0.8,2019-05-17T14:09:00Z,NA,NA,SERC_025.21.2019-05-17T10:09-04:00[US/Eastern],50,100,81,77,mixed deciduous/evergreen forest,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
b3b69550-7ef8-4db4-88d8-2d3ea6f6705e,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,cultivatedCrops,38.871838,-76.524078,WGS84,20.1,2.1,0.1,2019-05-20T09:35:00Z,NA,NA,SERC_008.21.2019-05-20T05:35-04:00[US/Eastern],50,0,74,69,agriculture/rural,24,7,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
d6daf7e4-0a98-445a-8b8a-8af8a4583bfc,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,cultivatedCrops,38.872927,-76.531608,WGS84,20.1,6.6,0.1,2019-05-20T09:55:00Z,NA,NA,SERC_018.21.2019-05-20T05:55-04:00[US/Eastern],50,0,74,70,mixed deciduous/evergreen forest,24,5,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
81064c5d-226c-4981-ab09-7e98b68c6952,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,deciduousForest,38.865796,-76.528949,WGS84,20.1,3.9,0.1,2019-05-20T10:19:00Z,NA,NA,SERC_024.21.2019-05-20T06:19-04:00[US/Eastern],50,0,74,69,mixed deciduous/evergreen forest,24,3,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
bb7f64fb-49c2-400e-a563-41b331a010e7,SERC_020.basePlot.brd,D02,SERC,SERC_020,distributed,21,cultivatedCrops,38.870108,-76.535927,WGS84,20.1,4.9,0.1,2019-05-20T10:50:00Z,NA,NA,SERC_020.21.2019-05-20T06:50-04:00[US/Eastern],50,0,74,69,agriculture/rural,24,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
6f2f96ea-20f2-4b0c-b948-b91758441728,SERC_001.basePlot.brd,D02,SERC,SERC_001,distributed,21,deciduousForest,38.868693,-76.533585,WGS84,20.1,6.3,0.2,2019-05-20T11:04:00Z,NA,NA,SERC_001.21.2019-05-20T07:04-04:00[US/Eastern],50,0,74,69,mixed deciduous/evergreen forest,23,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
2d17fc5a-6ccb-4d55-9b43-0c976306f544,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,deciduousForest,38.876039,-76.535565,WGS84,20.2,4.4,0.2,2019-05-20T11:28:00Z,NA,NA,SERC_017.21.2019-05-20T07:28-04:00[US/Eastern],50,0,74,69,mixed deciduous/evergreen forest,24,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
c1afe828-8698-4812-87b3-8b46756fef48,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,cultivatedCrops,38.873795,-76.539828,WGS84,20.1,4.1,0.1,2019-05-20T11:48:00Z,NA,NA,SERC_007.21.2019-05-20T07:48-04:00[US/Eastern],50,0,74,69,agriculture/rural,25,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
9d6c8034-ddfb-45e7-ba1c-013490b6a3db,SERC_014.basePlot.brd,D02,SERC,SERC_014,distributed,21,deciduousForest,38.875995,-76.541096,WGS84,20.1,2.1,0.2,2019-05-20T12:06:00Z,NA,NA,SERC_014.21.2019-05-20T08:06-04:00[US/Eastern],50,0,74,69,mixed deciduous/evergreen forest,21,4,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
0926527c-be13-40fa-a15d-3e6c4d244e6f,SERC_013.basePlot.brd,D02,SERC,SERC_013,distributed,21,deciduousForest,38.871792,-76.544434,WGS84,20.2,2.2,0.3,2019-05-20T12:21:00Z,NA,NA,SERC_013.21.2019-05-20T08:21-04:00[US/Eastern],50,0,74,69,mixed deciduous/evergreen forest,24,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
0353720c-7fe5-4779-a81b-0c1cbc493495,SERC_019.basePlot.brd,D02,SERC,SERC_019,distributed,21,deciduousForest,38.871775,-76.550692,WGS84,20.1,17,0.2,2019-05-20T12:52:00Z,NA,NA,SERC_019.21.2019-05-20T08:52-04:00[US/Eastern],50,0,74,69,mixed deciduous/evergreen forest,26,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
68acaed9-4722-4ece-8a11-a6a53b0b24de,SERC_004.basePlot.brd,D02,SERC,SERC_004,distributed,21,deciduousForest,38.87241,-76.554055,WGS84,20.1,16.1,0.1,2019-05-20T13:19:00Z,NA,NA,SERC_004.21.2019-05-20T09:19-04:00[US/Eastern],50,0,74,69,mixed deciduous/evergreen forest,26,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
e96158b4-649c-4fb6-90f9-e05c7cbe22e0,SERC_022.basePlot.brd,D02,SERC,SERC_022,distributed,21,deciduousForest,38.875454,-76.554591,WGS84,20.1,17.6,0.1,2019-05-20T13:35:00Z,NA,NA,SERC_022.21.2019-05-20T09:35-04:00[US/Eastern],50,0,74,69,mixed deciduous/evergreen forest,27,3,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
8ab655de-f816-44de-8785-811a10566de7,SERC_068.basePlot.brd,D02,SERC,SERC_068,distributed,21,deciduousForest,38.88011,-76.556735,WGS84,20.2,22.8,0.3,2019-05-20T13:56:00Z,NA,NA,SERC_068.21.2019-05-20T09:56-04:00[US/Eastern],50,0,74,69,mixed deciduous/evergreen forest,27,3,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
808adad1-966e-4a56-847f-e07738422ae4,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,deciduousForest,38.878648,-76.560977,WGS84,20.3,24.5,0.3,2019-05-20T14:13:00Z,NA,NA,SERC_012.21.2019-05-20T10:13-04:00[US/Eastern],50,0,74,69,mixed deciduous/evergreen forest,27,4,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
81ae13cf-4c40-4d28-8322-788c09dcbd42,SERC_005.basePlot.brd,D02,SERC,SERC_005,distributed,21,deciduousForest,38.893246,-76.547604,WGS84,20.3,15.6,0.6,2019-05-22T09:46:00Z,NA,NA,SERC_005.21.2019-05-22T05:46-04:00[US/Eastern],25,75,75,44,mixed deciduous/evergreen forest,16,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
9cef3fc8-61d0-4ded-a337-9962e585c2a7,SERC_011.basePlot.brd,D02,SERC,SERC_011,distributed,21,deciduousForest,38.898525,-76.551056,WGS84,20.4,34.7,0.7,2019-05-22T10:06:00Z,NA,NA,SERC_011.21.2019-05-22T06:06-04:00[US/Eastern],25,75,75,44,mixed deciduous/evergreen forest,15,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
53317924-717c-454f-99dd-b9686028df63,SERC_026.basePlot.brd,D02,SERC,SERC_026,distributed,21,deciduousForest,38.901228,-76.55059,WGS84,20.1,9.7,0.1,2019-05-22T10:26:00Z,NA,NA,SERC_026.21.2019-05-22T06:26-04:00[US/Eastern],25,75,75,44,mixed deciduous/evergreen forest,15,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
883a963c-894b-4152-b9aa-585a5af817c4,SERC_016.basePlot.brd,D02,SERC,SERC_016,distributed,21,deciduousForest,38.899455,-76.547547,WGS84,20.2,21.5,0.3,2019-05-22T10:51:00Z,NA,NA,SERC_016.21.2019-05-22T06:51-04:00[US/Eastern],25,75,75,44,mixed deciduous/evergreen forest,15,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
691a8a23-8693-4bf0-8681-f81fda64ac5a,SERC_003.basePlot.brd,D02,SERC,SERC_003,distributed,21,deciduousForest,38.899872,-76.543752,WGS84,20.1,8.2,0.1,2019-05-22T11:17:00Z,NA,NA,SERC_003.21.2019-05-22T07:17-04:00[US/Eastern],25,75,75,44,mixed deciduous/evergreen forest,14,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
0ad15cf9-a6e9-410b-8e6b-22bfd7eb0353,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,A3,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2018-06-04T11:21:00Z,NA,NA,UKFS_004.A3.2018-06-04T06:21-05:00[US/Central],80,100,75,79,deciduous forest,18,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
3dbea39d-89b6-4820-8a44-b7fa8d9d8642,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,A2,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2018-06-04T11:43:00Z,NA,NA,UKFS_004.A2.2018-06-04T06:43-05:00[US/Central],80,100,75,79,deciduous forest,19,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
55d2a731-db32-4e2c-adee-fb12150f2a3e,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,A1,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2018-06-04T12:09:00Z,NA,NA,UKFS_004.A1.2018-06-04T07:09-05:00[US/Central],80,100,75,79,deciduous forest,19,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
f4dfe365-1284-4e90-9d95-e48539c92794,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,B1,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2018-06-04T12:30:00Z,NA,NA,UKFS_004.B1.2018-06-04T07:30-05:00[US/Central],80,100,75,79,grassland,20,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
987ae275-f718-45f3-8687-f9a0666c66a4,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,C1,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2018-06-04T12:54:00Z,NA,NA,UKFS_004.C1.2018-06-04T07:54-05:00[US/Central],80,100,75,79,grassland,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
46eabb57-e709-4cbf-8be9-fb292b8476bb,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,C2,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2018-06-04T13:17:00Z,NA,NA,UKFS_004.C2.2018-06-04T08:17-05:00[US/Central],80,100,75,79,deciduous forest,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
7d81a597-c8f0-4991-9935-4116c0bf2c08,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,B2,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2018-06-04T13:41:00Z,NA,NA,UKFS_004.B2.2018-06-04T08:41-05:00[US/Central],80,100,75,79,deciduous forest,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
dc2eaec1-632b-4659-be15-c05e52d03b27,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,B3,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2018-06-04T14:18:00Z,NA,NA,UKFS_004.B3.2018-06-04T09:18-05:00[US/Central],80,100,75,79,deciduous forest,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
79591495-fa8e-428c-bf93-1296f88985c9,UKFS_004.birdGrid.brd,D06,UKFS,UKFS_004,distributed,C3,deciduousForest,39.042165,-95.204289,WGS84,250.1,304.3,0.1,2018-06-04T14:46:00Z,NA,NA,UKFS_004.C3.2018-06-04T09:46-05:00[US/Central],80,100,75,79,deciduous forest,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
cee455b1-d697-4b36-a19c-4bfa81868184,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,A2,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2018-06-04T15:04:00Z,NA,NA,UKFS_064.A2.2018-06-04T10:04-05:00[US/Central],100,100,78,74,riparian,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
28f22d47-59f4-41cd-9863-3d0c869a9553,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,B2,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2018-06-04T15:31:00Z,NA,NA,UKFS_064.B2.2018-06-04T10:31-05:00[US/Central],100,100,78,74,deciduous forest,22,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
d5d4ed5c-18f1-4d47-abaf-27ccdd6c1819,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,B3,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2018-06-04T15:50:00Z,NA,NA,UKFS_064.B3.2018-06-04T10:50-05:00[US/Central],100,100,78,74,deciduous forest,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
57628a5a-7563-401b-afea-1ef1a4d393d3,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,A1,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2018-06-05T10:42:00Z,NA,NA,UKFS_064.A1.2018-06-05T05:42-05:00[US/Central],0,0,74,74,deciduous forest,19,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
cee49c4f-2d48-47f3-a99b-84883b33e48d,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,A3,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2018-06-05T11:12:00Z,NA,NA,UKFS_064.A3.2018-06-05T06:12-05:00[US/Central],0,0,74,74,deciduous forest,18,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
5c23efc8-708f-4f49-a911-84ce704e1ef2,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,C3,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2018-06-05T11:40:00Z,NA,NA,UKFS_064.C3.2018-06-05T06:40-05:00[US/Central],0,0,74,74,deciduous forest,18,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
8d6d2e84-e6d9-42a7-8802-a67ec1d1866a,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,C2,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2018-06-05T12:11:00Z,NA,NA,UKFS_064.C2.2018-06-05T07:11-05:00[US/Central],0,0,74,74,evergreen forest,18,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
46659458-0c0c-4435-8705-7d9a5f94f06c,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,C1,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2018-06-05T12:29:00Z,NA,NA,UKFS_064.C1.2018-06-05T07:29-05:00[US/Central],0,0,74,74,deciduous forest,19,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
10802ad5-9199-4b5b-be05-162cec14837e,UKFS_064.birdGrid.brd,D06,UKFS,UKFS_064,distributed,B1,deciduousForest,39.041798,-95.194964,WGS84,250.1,311.7,0.1,2018-06-05T12:50:00Z,NA,NA,UKFS_064.B1.2018-06-05T07:50-05:00[US/Central],0,0,74,74,deciduous forest,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
5f6c2cad-70ac-4267-86ba-0ba43f8fa803,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,A1,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2018-06-05T13:36:00Z,NA,NA,UKFS_063.A1.2018-06-05T08:36-05:00[US/Central],0,0,76,71,deciduous forest,20,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
bf1b59d4-520f-4788-97a6-cc4912af8b8a,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,A2,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2018-06-05T13:54:00Z,NA,NA,UKFS_063.A2.2018-06-05T08:54-05:00[US/Central],0,0,76,71,deciduous forest,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
cf86d07e-d82f-4287-9156-5198016a336f,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,A3,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2018-06-05T14:12:00Z,NA,NA,UKFS_063.A3.2018-06-05T09:12-05:00[US/Central],0,0,76,71,deciduous forest,23,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
30c858b9-7663-4beb-ab93-b88b07ba0a19,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,B2,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2018-06-05T14:30:00Z,NA,NA,UKFS_063.B2.2018-06-05T09:30-05:00[US/Central],0,0,76,71,riparian,23,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
8b5f3ec0-284d-48e9-98b1-db4e0b6af7b1,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,B3,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2018-06-05T14:46:00Z,NA,NA,UKFS_063.B3.2018-06-05T09:46-05:00[US/Central],0,0,76,71,deciduous forest,23,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
9cc511ac-33a6-49fd-ae29-f5265ff8aee0,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,C3,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2018-06-05T15:05:00Z,NA,NA,UKFS_063.C3.2018-06-05T10:05-05:00[US/Central],0,0,76,71,deciduous forest,25,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
2f61bbd2-4c14-4938-9a69-c122ca16565e,UKFS_063.birdGrid.brd,D06,UKFS,UKFS_063,distributed,C2,deciduousForest,39.034674,-95.191796,WGS84,250.2,279.2,0.2,2018-06-05T15:20:00Z,NA,NA,UKFS_063.C2.2018-06-05T10:20-05:00[US/Central],0,0,76,71,deciduous forest,26,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,BIREK,20201223T141711Z,RELEASE-2021
