uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy,publicationDate,release
9b2ecd11-45e4-43c9-b811-8877d64335b1,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,2019-06-24T11:28:00Z,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],3,Y,EAME,Sturnella magna,species,Eastern Meadowlark,122,visual,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
7eafd8f9-0a0f-48b2-a7cd-9a84d3da4f5a,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,2019-06-24T11:28:00Z,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],4,Y,EAME,Sturnella magna,species,Eastern Meadowlark,78,calling and singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
36d2af3b-945a-424c-b8dc-7ffeb90c23aa,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,2019-06-24T11:28:00Z,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],1,Y,UNBI,Aves sp.,class,NA,120,visual,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
9ae5dc1d-0aa5-4d98-abde-3434c021a1f3,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,2019-06-24T11:28:00Z,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],6,Y,UNBL,Icteridae sp.,family,NA,45,visual,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
77d00591-fcee-45ac-bc97-2cfafb528e06,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,2019-06-24T11:28:00Z,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],3,Y,EAME,Sturnella magna,species,Eastern Meadowlark,157,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
8d573e9a-8fe2-47e2-b32b-6a69ab9a3aba,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,2019-06-24T11:28:00Z,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],5,Y,DICK,Spiza americana,species,Dickcissel,37,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
f1f455c9-54cc-4f71-a884-88d0fd7ad350,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,2019-06-24T11:28:00Z,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],1,Y,CARW,Thryothorus ludovicianus,species,Carolina Wren,195,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
fd543778-b65e-4745-af86-4b6a17d162e2,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,2019-06-24T11:28:00Z,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],6,Y,RBWO,Melanerpes carolinus,species,Red-bellied Woodpecker,272,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
055effa5-e0f6-4b09-a318-194a85e872ef,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,2019-06-24T11:28:00Z,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,111,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
f6e4f5cf-678a-4e07-9d34-4e9392780cec,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,2019-06-24T11:28:00Z,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],1,Y,KILL,Charadrius vociferus,species,Killdeer,135,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
821c2371-7e32-4ae0-81f7-b612ca73f95f,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,2019-06-24T11:28:00Z,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],2,Y,AMCR,Corvus brachyrhynchos,species,American Crow,268,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
32dd3d8f-7823-4a74-869f-591ecee59d08,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,2019-06-24T11:28:00Z,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,146,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
64ab83e3-9719-4bf8-b4fb-43bc7f3b379b,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,2019-06-24T11:28:00Z,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],2,Y,AMCR,Corvus brachyrhynchos,species,American Crow,468,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
81ea7521-43cd-4c99-9af0-442e6d51c033,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,2019-06-24T11:28:00Z,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],3,Y,EAME,Sturnella magna,species,Eastern Meadowlark,137,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
7c9ef79c-9be0-436f-a42c-a3c1ac46c964,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,2019-06-24T11:28:00Z,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],3,Y,YBCU,Coccyzus americanus,species,Yellow-billed Cuckoo,195,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
87702d05-155d-4916-a08e-c82f9998e9cb,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,2019-06-24T11:28:00Z,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],2,Y,NOBO,Colinus virginianus,species,Northern Bobwhite,201,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
98f83f95-cd28-476a-ab7e-0922128eaaff,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,A3,2019-06-24T11:28:00Z,UKFS_025.A3.2019-06-24T06:28-05:00[US/Central],4,Y,GCFL,Myiarchus crinitus,species,Great Crested Flycatcher,267,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
e76e72ec-ef72-4837-bd21-538d18f4c2d5,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,2019-06-24T11:46:00Z,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],1,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,81,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
e83d9279-2983-4a85-abc8-c538022277cc,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,2019-06-24T11:46:00Z,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],5,Y,GRSP,Ammodramus savannarum,species,Grasshopper Sparrow,36,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
e01998c1-c05b-4caf-a306-206ee0b53944,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,2019-06-24T11:46:00Z,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],3,Y,EAME,Sturnella magna,species,Eastern Meadowlark,160,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
9d174f1f-408c-4250-adca-68ea44aa363a,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,2019-06-24T11:46:00Z,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,39,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
18dc1222-2515-4ac7-8c54-68fdf9726a55,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,2019-06-24T11:46:00Z,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],5,Y,AMGO,Spinus tristis,species,American Goldfinch,52,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
2b35a2ba-b20d-4786-8fd1-7ef9f1497448,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,2019-06-24T11:46:00Z,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],1,Y,AMGO,Spinus tristis,species,American Goldfinch,38,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
8eb15a34-b037-47a0-9251-03de45a9bdc7,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,2019-06-24T11:46:00Z,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],1,Y,AMCR,Corvus brachyrhynchos,species,American Crow,98,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
1777372c-f4bb-475d-ad36-3d21977362a5,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,2019-06-24T11:46:00Z,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],6,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RUBIA,20201223T141734Z,RELEASE-2021
67923719-e786-449a-93b4-746f7c5bd9ef,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,2019-06-24T11:46:00Z,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,140,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
c0f503d4-9016-44e5-9433-18bb4d469458,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,2019-06-24T11:46:00Z,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],2,Y,TUTI,Baeolophus bicolor,species,Tufted Titmouse,70,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
3b79684c-60df-493d-ac9d-8098bc97b09e,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,2019-06-24T11:46:00Z,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],4,Y,RBWO,Melanerpes carolinus,species,Red-bellied Woodpecker,235,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
4c1f9a3e-b3ff-49ab-a2b1-bd023c770247,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,2019-06-24T11:46:00Z,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],1,Y,NOBO,Colinus virginianus,species,Northern Bobwhite,139,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
f65965c5-e084-4119-884f-b28441495c44,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,2019-06-24T11:46:00Z,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],3,Y,AMCR,Corvus brachyrhynchos,species,American Crow,255,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
34f8dd79-94f1-4eb9-9f23-fe9a27224d72,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,2019-06-24T11:46:00Z,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],2,Y,EAME,Sturnella magna,species,Eastern Meadowlark,120,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
88b6162c-ece1-4dc3-8887-81974f97d9f9,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,2019-06-24T11:46:00Z,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],5,Y,INBU,Passerina cyanea,species,Indigo Bunting,38,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
d030295a-e7d5-418e-81ea-aab2c32b866c,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,2019-06-24T11:46:00Z,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,55,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
1f6f2a9f-1af7-4684-802a-f41c46ab4d72,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B3,2019-06-24T11:46:00Z,UKFS_025.B3.2019-06-24T06:46-05:00[US/Central],3,Y,BCCH,Poecile atricapillus,species,Black-capped Chickadee,37,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
204941b2-8283-42e1-bb16-7c4406896f8f,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,2019-06-24T12:02:00Z,UKFS_025.C3.2019-06-24T07:02-05:00[US/Central],1,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,70,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
f64db943-2ca3-4cd8-9ebd-a84aa821fdc0,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,2019-06-24T12:02:00Z,UKFS_025.C3.2019-06-24T07:02-05:00[US/Central],1,Y,AMCR,Corvus brachyrhynchos,species,American Crow,240,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
bbd77f80-df5c-4551-a02f-908ca979f578,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,2019-06-24T12:02:00Z,UKFS_025.C3.2019-06-24T07:02-05:00[US/Central],5,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,27,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
c694f1e3-8d53-4ac4-95cf-c3b5a0decd82,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,2019-06-24T12:02:00Z,UKFS_025.C3.2019-06-24T07:02-05:00[US/Central],4,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RUBIA,20201223T141734Z,RELEASE-2021
e5dec6f0-f8b3-44d3-8dc3-c66fd9256bd9,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,2019-06-24T12:02:00Z,UKFS_025.C3.2019-06-24T07:02-05:00[US/Central],2,Y,NOBO,Colinus virginianus,species,Northern Bobwhite,120,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
727b4075-3156-43a7-8860-9ba8c1bd2985,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,2019-06-24T12:02:00Z,UKFS_025.C3.2019-06-24T07:02-05:00[US/Central],2,Y,CARW,Thryothorus ludovicianus,species,Carolina Wren,38,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
a8ff274c-6157-4158-a7c6-8da1e1355950,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,2019-06-24T12:02:00Z,UKFS_025.C3.2019-06-24T07:02-05:00[US/Central],1,Y,YBCU,Coccyzus americanus,species,Yellow-billed Cuckoo,39,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
f0d70675-fa2a-43b5-9323-62cb59ab5fc0,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,2019-06-24T12:02:00Z,UKFS_025.C3.2019-06-24T07:02-05:00[US/Central],1,Y,INBU,Passerina cyanea,species,Indigo Bunting,110,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
c31bac9d-18a5-4482-ac46-4ee000d4058b,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,2019-06-24T12:02:00Z,UKFS_025.C3.2019-06-24T07:02-05:00[US/Central],6,Y,INBU,Passerina cyanea,species,Indigo Bunting,19,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
21da738e-e90d-4abd-bb15-632abe234788,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,2019-06-24T12:02:00Z,UKFS_025.C3.2019-06-24T07:02-05:00[US/Central],1,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,63,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
18379521-e863-4bec-8c68-87cbef1c7431,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,2019-06-24T12:02:00Z,UKFS_025.C3.2019-06-24T07:02-05:00[US/Central],2,Y,TUTI,Baeolophus bicolor,species,Tufted Titmouse,73,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
cc687337-a7d0-4510-ae63-5d629af20f3a,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,2019-06-24T12:02:00Z,UKFS_025.C3.2019-06-24T07:02-05:00[US/Central],3,Y,BGGN,Polioptila caerulea,species,Blue-gray Gnatcatcher,48,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
cc89b444-25e9-4733-b3c2-d3161e8d1473,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,2019-06-24T12:02:00Z,UKFS_025.C3.2019-06-24T07:02-05:00[US/Central],1,Y,FISP,Spizella pusilla,species,Field Sparrow,97,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
0111e421-3800-481c-a725-a037b69640e7,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,2019-06-24T12:02:00Z,UKFS_025.C3.2019-06-24T07:02-05:00[US/Central],3,Y,TUTI,Baeolophus bicolor,species,Tufted Titmouse,79,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
5ca1332f-2f51-4a51-a9b0-fd918e7c30f8,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,2019-06-24T12:02:00Z,UKFS_025.C3.2019-06-24T07:02-05:00[US/Central],1,Y,AMGO,Spinus tristis,species,American Goldfinch,25,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
9b55e3d9-d4bf-4cdc-b67b-203e33291a82,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C3,2019-06-24T12:02:00Z,UKFS_025.C3.2019-06-24T07:02-05:00[US/Central],3,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,46,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
11e5f715-feb5-499d-abb3-2bb45a97816e,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C2,2019-06-24T12:19:00Z,UKFS_025.C2.2019-06-24T07:19-05:00[US/Central],1,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,93,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
25954a28-c73d-4922-99cc-c2f4553f9d07,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C2,2019-06-24T12:19:00Z,UKFS_025.C2.2019-06-24T07:19-05:00[US/Central],1,Y,AMCR,Corvus brachyrhynchos,species,American Crow,209,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
c7ef4b1a-fd1f-45f4-b08e-a79ee8372ef7,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C2,2019-06-24T12:19:00Z,UKFS_025.C2.2019-06-24T07:19-05:00[US/Central],1,Y,INBU,Passerina cyanea,species,Indigo Bunting,35,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
3ea2d217-6f4c-451b-9a16-a887532479ad,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C2,2019-06-24T12:19:00Z,UKFS_025.C2.2019-06-24T07:19-05:00[US/Central],2,Y,FISP,Spizella pusilla,species,Field Sparrow,86,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
8bc6ac5c-97cf-473b-bf50-34abcb710e91,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C2,2019-06-24T12:19:00Z,UKFS_025.C2.2019-06-24T07:19-05:00[US/Central],5,Y,YBCU,Coccyzus americanus,species,Yellow-billed Cuckoo,35,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
08877a09-389a-4de3-9582-3ceaebd8ad05,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C2,2019-06-24T12:19:00Z,UKFS_025.C2.2019-06-24T07:19-05:00[US/Central],1,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,75,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
063b9bf8-87bf-4d61-a78c-02a7704aa237,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C2,2019-06-24T12:19:00Z,UKFS_025.C2.2019-06-24T07:19-05:00[US/Central],1,Y,TUTI,Baeolophus bicolor,species,Tufted Titmouse,29,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
edd0db7a-3d22-47b0-9012-c2636abcdf4f,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C2,2019-06-24T12:19:00Z,UKFS_025.C2.2019-06-24T07:19-05:00[US/Central],4,Y,FISP,Spizella pusilla,species,Field Sparrow,17,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
b05fdf8b-3d6a-4890-9a3d-262ab13c5b67,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C2,2019-06-24T12:19:00Z,UKFS_025.C2.2019-06-24T07:19-05:00[US/Central],1,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,150,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
8546651e-a941-4519-9787-ccf6227fbe5e,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C2,2019-06-24T12:19:00Z,UKFS_025.C2.2019-06-24T07:19-05:00[US/Central],6,Y,CARW,Thryothorus ludovicianus,species,Carolina Wren,60,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
94c02f5e-fcb1-4c92-8575-b2b46de7ce68,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C2,2019-06-24T12:19:00Z,UKFS_025.C2.2019-06-24T07:19-05:00[US/Central],6,Y,CARW,Thryothorus ludovicianus,species,Carolina Wren,81,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
98020c4d-e283-4fd5-9bf5-13fd9ef29ae6,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C2,2019-06-24T12:19:00Z,UKFS_025.C2.2019-06-24T07:19-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,51,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
acc8422e-8c59-425e-a35b-e0d71c9c4a38,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,C2,2019-06-24T12:19:00Z,UKFS_025.C2.2019-06-24T07:19-05:00[US/Central],3,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RUBIA,20201223T141734Z,RELEASE-2021
358d3223-c89f-4ea3-8d82-55de06ba17bd,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B2,2019-06-24T12:35:00Z,UKFS_025.B2.2019-06-24T07:35-05:00[US/Central],2,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,44,visual,Yes,Male,2,NA,RUBIA,20201223T141734Z,RELEASE-2021
0d46c4a6-0bb7-4234-82f6-1fdecbcf7699,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B2,2019-06-24T12:35:00Z,UKFS_025.B2.2019-06-24T07:35-05:00[US/Central],6,Y,HESP,Ammodramus henslowii,species,Henslow's Sparrow,37,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
9b0925d9-bb15-4c62-8fa8-ef02c409ca24,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B2,2019-06-24T12:35:00Z,UKFS_025.B2.2019-06-24T07:35-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,35,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
ba079b03-c58b-43ee-a546-816c73dc98b1,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B2,2019-06-24T12:35:00Z,UKFS_025.B2.2019-06-24T07:35-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,139,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
396181a5-6b34-4d99-a638-b053b0ef2bc6,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B2,2019-06-24T12:35:00Z,UKFS_025.B2.2019-06-24T07:35-05:00[US/Central],4,Y,BARS,Hirundo rustica,species,Barn Swallow,58,visual,Yes,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
1e49954e-c3e5-4d36-b068-49b3a9f460a8,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B2,2019-06-24T12:35:00Z,UKFS_025.B2.2019-06-24T07:35-05:00[US/Central],3,Y,EAME,Sturnella magna,species,Eastern Meadowlark,71,visual,Yes,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
d6ec0b1f-cdce-4e9a-bd1d-7ce7fa182b1f,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B2,2019-06-24T12:35:00Z,UKFS_025.B2.2019-06-24T07:35-05:00[US/Central],1,Y,NOBO,Colinus virginianus,species,Northern Bobwhite,101,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
455dd140-627d-46a5-862e-fd1482385331,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B2,2019-06-24T12:35:00Z,UKFS_025.B2.2019-06-24T07:35-05:00[US/Central],1,Y,MODO,Zenaida macroura,species,Mourning Dove,101,visual,Yes,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
6f77f3c8-c96d-4acb-a699-247eccac0f0b,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B2,2019-06-24T12:35:00Z,UKFS_025.B2.2019-06-24T07:35-05:00[US/Central],1,Y,EAME,Sturnella magna,species,Eastern Meadowlark,121,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
e77bffa0-9149-4c89-8266-d12840ef9506,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B2,2019-06-24T12:35:00Z,UKFS_025.B2.2019-06-24T07:35-05:00[US/Central],2,Y,AMGO,Spinus tristis,species,American Goldfinch,73,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
0920a9c3-9224-480e-9dcd-1e1882125fc9,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B2,2019-06-24T12:35:00Z,UKFS_025.B2.2019-06-24T07:35-05:00[US/Central],1,Y,GRSP,Ammodramus savannarum,species,Grasshopper Sparrow,39,singing,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
d4dd7d78-1eb4-4c97-b80e-94996953d3a4,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B2,2019-06-24T12:35:00Z,UKFS_025.B2.2019-06-24T07:35-05:00[US/Central],1,Y,AMCR,Corvus brachyrhynchos,species,American Crow,420,calling,No,Unknown,1,NA,RUBIA,20201223T141734Z,RELEASE-2021
212b60de-303c-4c57-829e-e034ad01cecb,UKFS_025.birdGrid.brd,D06,UKFS,UKFS_025,distributed,B2,2019-06-24T12:35:00Z,UKFS_025.B2.2019-06-24T07:35-05:00[US/Central],6,Y,EAME,Sturnella magna,species,Eastern Meadowlark,76,visual,Yes,Unknown,2,NA,RUBIA,20201223T141734Z,RELEASE-2021
